Name,Age,Purpose,Depature,Destination,PeriodOfStay
피희원,60,other,busan,fukuoka,22
상윤주,41,other,incheon,saporo,85
노라온,58,other,incheon,saporo,10
추주하,80,tourism,busan,osaka,48
고이현,9,tourism,kimpo,saporo,67
연예은,46,other,busan,osaka,64
가강민,8,other,jeju,fukuoka,17
함예주,62,tourism,incheon,tokyo,3
옥혜빈,69,business,busan,osaka,22
팽나현,12,tourism,busan,saporo,5
피준혁,69,other,kimpo,saporo,8
복수현,64,business,kimpo,saporo,18
안슬아,34,business,kimpo,fukuoka,37
승시완,77,tourism,kimpo,saporo,40
유도희,74,other,incheon,osaka,37
단리원,66,tourism,incheon,fukuoka,28
예예빈,40,other,kimpo,tokyo,85
범예지,8,other,busan,saporo,36
사산,43,tourism,busan,osaka,55
국채영,55,business,busan,fukuoka,2
단예빈,35,other,incheon,fukuoka,7
견세인,45,business,incheon,tokyo,33
반하준,71,other,jeju,saporo,63
기유찬,18,tourism,jeju,saporo,87
어나영,41,other,busan,saporo,15
유윤채,32,other,jeju,tokyo,49
가한결,43,other,kimpo,fukuoka,77
태시호,48,tourism,busan,osaka,78
부유경,77,other,incheon,tokyo,8
간다경,21,tourism,incheon,fukuoka,43
함건후,10,business,busan,osaka,47
은민아,8,other,jeju,tokyo,79
백지효,14,tourism,incheon,fukuoka,10
권건후,13,tourism,busan,saporo,86
태가람,75,business,incheon,saporo,9
허우준,58,other,busan,tokyo,53
인혜원,4,business,kimpo,osaka,48
추가연,11,other,busan,fukuoka,51
육현진,4,tourism,busan,fukuoka,43
시해준,75,tourism,jeju,osaka,82
함단우,7,tourism,busan,saporo,45
기정민,35,tourism,kimpo,tokyo,31
동시헌,31,tourism,busan,osaka,27
두유주,67,tourism,incheon,saporo,18
소도원,51,other,incheon,osaka,64
길우빈,74,tourism,incheon,fukuoka,19
고윤재,32,other,jeju,saporo,69
금윤재,32,business,incheon,osaka,36
우하빈,55,other,jeju,osaka,70
기채이,34,business,jeju,tokyo,59
석단우,1,tourism,incheon,fukuoka,18
길서후,69,tourism,kimpo,saporo,75
옥예담,1,other,kimpo,tokyo,79
감은유,48,tourism,kimpo,saporo,60
경하영,48,business,incheon,fukuoka,12
형지효,72,business,kimpo,osaka,8
염가온,56,tourism,busan,fukuoka,15
권예진,47,tourism,busan,saporo,31
류준희,69,tourism,incheon,osaka,9
임찬우,27,other,incheon,fukuoka,18
홍가인,21,other,busan,osaka,19
라종현,36,other,jeju,tokyo,17
엄성우,75,business,kimpo,fukuoka,41
상서진,75,other,kimpo,saporo,48
피세아,27,business,incheon,osaka,82
공지인,11,tourism,jeju,osaka,2
온리안,57,business,kimpo,osaka,65
여시윤,14,tourism,jeju,saporo,68
단세은,35,tourism,kimpo,tokyo,23
임재민,34,other,busan,osaka,81
양찬영,23,tourism,incheon,osaka,54
용규현,33,business,kimpo,fukuoka,52
은규민,47,other,busan,osaka,27
도준성,26,business,jeju,fukuoka,66
유지오,25,other,jeju,tokyo,63
승민경,38,other,jeju,saporo,66
이정원,28,business,incheon,fukuoka,71
민찬영,74,tourism,jeju,saporo,51
심찬우,32,other,kimpo,osaka,8
민채희,10,business,kimpo,saporo,1
하다솜,79,tourism,jeju,tokyo,63
용도현,44,other,incheon,fukuoka,10
전리나,67,business,busan,tokyo,48
갈예지,52,business,kimpo,osaka,29
은주연,0,other,kimpo,fukuoka,73
갈은혁,47,tourism,busan,saporo,21
기수인,0,business,incheon,fukuoka,17
좌소현,78,other,busan,saporo,27
위나영,54,business,busan,osaka,83
권승민,38,other,busan,osaka,19
단우준,45,other,busan,tokyo,24
구승준,62,tourism,incheon,fukuoka,16
당민건,45,business,incheon,fukuoka,2
당도하,54,other,busan,tokyo,35
표유림,23,tourism,kimpo,saporo,66
여승윤,15,tourism,busan,fukuoka,86
국유라,0,other,jeju,tokyo,68
위민솔,13,business,incheon,osaka,43
공지유,26,other,incheon,osaka,76
도채민,10,other,kimpo,tokyo,45
우소은,18,business,busan,saporo,73
맹나은,65,other,jeju,fukuoka,81
이주하,70,business,jeju,tokyo,23
좌준영,4,business,incheon,fukuoka,32
왕아영,32,tourism,busan,tokyo,25
홍예지,20,other,busan,saporo,74
공하빈,26,other,kimpo,osaka,67
온성빈,49,tourism,busan,tokyo,42
마윤우,21,other,kimpo,tokyo,20
석민재,29,other,kimpo,tokyo,71
단혜정,63,business,busan,saporo,88
갈나율,10,business,incheon,fukuoka,71
시은별,14,business,kimpo,saporo,27
구지호,10,other,jeju,tokyo,65
노예솔,21,business,kimpo,tokyo,86
봉리아,3,other,kimpo,tokyo,73
피성준,44,other,jeju,fukuoka,8
천별,68,tourism,busan,osaka,76
민현우,7,other,jeju,osaka,3
당소현,4,business,kimpo,saporo,74
정연재,28,other,busan,tokyo,15
견별,14,other,kimpo,saporo,74
나보경,21,other,jeju,fukuoka,8
가주연,50,other,jeju,osaka,78
황현석,22,tourism,busan,fukuoka,45
호윤후,6,other,busan,osaka,50
공승환,63,other,kimpo,tokyo,44
유예솔,49,tourism,incheon,tokyo,22
설유림,69,business,kimpo,fukuoka,58
도윤하,79,business,incheon,osaka,18
공이안,56,business,busan,osaka,3
문예성,52,business,jeju,saporo,37
설지안,22,business,jeju,tokyo,43
육나은,52,other,busan,saporo,33
범재호,64,other,kimpo,fukuoka,50
채태우,36,business,kimpo,fukuoka,80
고준석,28,business,jeju,fukuoka,25
허호준,59,business,jeju,tokyo,71
현동준,14,other,kimpo,tokyo,59
곽다혜,10,other,jeju,osaka,68
도성민,23,other,busan,tokyo,55
손유현,66,tourism,busan,saporo,39
전세인,31,other,incheon,fukuoka,27
손은우,53,business,busan,saporo,47
길준형,71,other,kimpo,saporo,28
상윤호,23,business,kimpo,tokyo,23
온정연,72,tourism,busan,fukuoka,26
장수민,8,other,incheon,tokyo,19
우가온,46,business,kimpo,fukuoka,32
선승준,49,business,busan,osaka,78
음민우,23,tourism,incheon,saporo,31
탁도훈,74,business,incheon,tokyo,76
채지운,15,business,jeju,tokyo,76
도라엘,61,tourism,jeju,osaka,25
당하랑,68,tourism,busan,saporo,53
옥아연,13,tourism,kimpo,osaka,35
모솔,24,other,kimpo,saporo,85
변온유,67,other,incheon,saporo,18
용다율,21,other,kimpo,saporo,22
라아인,71,other,busan,saporo,57
육승준,74,tourism,busan,osaka,11
문우주,78,other,jeju,saporo,8
변시환,1,business,jeju,fukuoka,53
함아연,51,tourism,busan,saporo,10
도지오,5,business,kimpo,tokyo,34
모동준,13,tourism,busan,osaka,21
황건우,66,other,kimpo,osaka,33
변동준,35,other,kimpo,fukuoka,61
홍민건,32,tourism,incheon,saporo,67
육다경,63,tourism,busan,osaka,55
인윤성,26,business,kimpo,tokyo,41
조유진,59,other,kimpo,osaka,82
주예담,30,business,busan,osaka,3
신동우,65,other,busan,osaka,84
손호진,3,other,jeju,tokyo,8
육여진,46,business,busan,fukuoka,75
고민재,62,other,kimpo,tokyo,33
봉유안,63,other,kimpo,saporo,46
용지혁,45,tourism,kimpo,saporo,1
구지완,48,tourism,busan,saporo,62
정선우,27,tourism,busan,saporo,1
태재현,60,business,incheon,osaka,31
어재하,40,other,kimpo,tokyo,14
홍하람,15,business,incheon,saporo,15
팽가람,34,business,kimpo,saporo,61
선현진,80,business,incheon,saporo,26
빈태인,63,business,busan,tokyo,64
원태경,14,tourism,busan,osaka,72
국현서,40,other,busan,saporo,52
공채연,50,tourism,jeju,osaka,29
하윤지,57,business,busan,saporo,72
맹도윤,7,other,busan,saporo,84
국시아,29,other,busan,saporo,4
오강현,80,business,kimpo,osaka,23
원한울,10,business,kimpo,fukuoka,56
임유하,1,tourism,jeju,tokyo,30
홍시환,49,other,busan,tokyo,28
이리아,53,other,incheon,osaka,30
승지효,59,tourism,jeju,saporo,58
동하람,20,tourism,busan,osaka,62
소현석,51,business,incheon,tokyo,34
간채빈,17,other,jeju,saporo,19
진라온,39,tourism,busan,saporo,82
빈주안,25,business,busan,tokyo,63
은동윤,6,business,kimpo,fukuoka,90
시아름,60,other,kimpo,osaka,79
반태하,62,other,incheon,fukuoka,19
갈세빈,10,business,jeju,saporo,65
하주혁,75,tourism,busan,saporo,55
추예성,57,tourism,kimpo,saporo,7
시민솔,22,other,busan,tokyo,6
김가윤,60,business,jeju,fukuoka,52
신태연,19,other,jeju,fukuoka,5
길세희,43,tourism,jeju,fukuoka,80
설아라,23,business,kimpo,saporo,44
남주은,76,business,jeju,tokyo,39
탁지온,77,business,kimpo,fukuoka,24
류유진,56,business,incheon,tokyo,23
지유림,69,tourism,busan,tokyo,67
윤제이,14,tourism,incheon,fukuoka,4
고혜린,34,other,jeju,osaka,54
옥하나,65,other,busan,tokyo,77
민현진,63,business,busan,tokyo,42
진승훈,72,other,incheon,osaka,49
모서인,52,business,busan,saporo,6
명유건,20,other,jeju,osaka,57
왕민찬,10,tourism,kimpo,osaka,10
한재인,17,other,kimpo,tokyo,81
추연지,8,other,kimpo,fukuoka,50
길나현,49,business,jeju,tokyo,53
은태양,14,business,incheon,osaka,23
소나윤,37,other,busan,osaka,66
표아윤,77,tourism,kimpo,osaka,73
엄예서,11,business,kimpo,tokyo,71
진우성,3,tourism,kimpo,tokyo,54
천효주,71,other,kimpo,saporo,50
태은채,4,other,busan,fukuoka,41
추라온,58,tourism,kimpo,saporo,17
두라희,63,tourism,incheon,osaka,13
변소연,53,tourism,jeju,saporo,12
고은율,23,other,incheon,tokyo,32
두은유,43,tourism,incheon,osaka,66
사윤,1,other,jeju,fukuoka,90
간진혁,51,tourism,kimpo,fukuoka,2
최찬영,35,other,kimpo,osaka,52
가성우,0,other,busan,fukuoka,75
표태민,62,other,busan,fukuoka,70
안시원,10,tourism,kimpo,fukuoka,55
황율,36,business,kimpo,osaka,46
현주원,50,business,jeju,osaka,56
여혜민,67,other,busan,saporo,14
상아영,78,business,kimpo,fukuoka,8
봉서인,75,business,jeju,tokyo,59
윤정연,33,other,incheon,fukuoka,82
유재영,14,tourism,jeju,saporo,9
성준현,0,tourism,busan,saporo,4
남시온,8,business,busan,osaka,87
임서진,45,other,incheon,fukuoka,37
유주원,28,business,kimpo,tokyo,67
설유찬,53,tourism,incheon,fukuoka,45
연가인,78,tourism,jeju,osaka,67
배이나,38,business,jeju,osaka,49
팽태이,7,other,kimpo,tokyo,35
박현수,2,other,kimpo,tokyo,24
허설,3,tourism,busan,saporo,17
하도영,57,other,jeju,saporo,8
박동건,48,business,incheon,saporo,41
태수민,19,business,jeju,fukuoka,56
도현석,70,other,kimpo,saporo,13
송건희,65,tourism,jeju,osaka,54
부수지,11,business,jeju,saporo,46
권은채,29,other,jeju,saporo,10
임승훈,3,other,jeju,saporo,35
표상윤,77,business,incheon,saporo,13
남다온,27,business,incheon,tokyo,53
명이솔,68,tourism,jeju,tokyo,53
우세희,13,tourism,kimpo,fukuoka,84
현가영,3,tourism,jeju,saporo,40
장윤우,9,business,jeju,tokyo,28
나현지,25,other,jeju,fukuoka,51
간하랑,30,tourism,busan,fukuoka,69
피민우,69,business,incheon,tokyo,65
용진혁,14,tourism,kimpo,osaka,70
부민정,41,other,busan,tokyo,59
시수호,67,business,busan,tokyo,4
류새봄,46,business,jeju,osaka,90
형지안,8,tourism,incheon,osaka,17
당채민,25,other,incheon,osaka,85
시지온,59,business,busan,saporo,53
조유나,6,business,jeju,tokyo,48
강유빈,29,tourism,kimpo,saporo,89
간윤호,18,business,busan,fukuoka,80
배진호,11,business,incheon,fukuoka,35
명준희,55,tourism,kimpo,tokyo,12
당우영,59,other,jeju,tokyo,86
엄종현,77,business,jeju,fukuoka,38
반신우,30,other,jeju,saporo,66
제태양,22,business,kimpo,osaka,37
엄유림,22,business,busan,osaka,60
정소미,62,tourism,busan,tokyo,71
국유안,29,tourism,busan,osaka,65
배민정,40,other,jeju,tokyo,87
하주아,40,business,jeju,saporo,56
태지민,56,other,incheon,tokyo,35
황호진,6,tourism,jeju,osaka,4
예지웅,1,other,jeju,saporo,81
금효린,60,tourism,incheon,osaka,40
여진호,26,other,kimpo,fukuoka,17
기도연,49,other,jeju,saporo,61
어동건,32,tourism,kimpo,tokyo,54
손은율,31,business,incheon,tokyo,54
엄시온,59,business,kimpo,tokyo,51
가승빈,10,business,busan,osaka,71
예유리,42,other,kimpo,tokyo,77
심승빈,78,tourism,incheon,tokyo,7
탁소이,66,tourism,jeju,osaka,43
홍승재,8,tourism,busan,tokyo,70
은다율,58,tourism,jeju,osaka,32
방민규,54,tourism,busan,osaka,53
소서윤,54,business,kimpo,tokyo,90
왕하진,51,other,jeju,osaka,67
오세인,34,other,jeju,tokyo,83
한유정,9,other,busan,fukuoka,72
복현진,35,business,incheon,osaka,61
간아준,35,tourism,busan,osaka,77
안유안,8,other,busan,tokyo,25
고소정,43,business,incheon,osaka,53
은영준,7,other,busan,fukuoka,2
왕하온,4,tourism,kimpo,osaka,67
도건호,70,tourism,incheon,osaka,14
김규빈,63,tourism,kimpo,tokyo,64
신하린,15,tourism,busan,tokyo,19
좌효은,45,business,jeju,fukuoka,58
유유빈,20,tourism,incheon,tokyo,32
마가빈,48,business,jeju,tokyo,46
동재호,27,other,kimpo,osaka,3
간윤진,16,business,kimpo,saporo,36
유연주,12,business,jeju,tokyo,74
위시헌,49,other,kimpo,saporo,88
남하온,33,other,busan,osaka,24
호지민,0,other,busan,tokyo,85
염승찬,17,other,kimpo,fukuoka,66
경현아,14,tourism,busan,saporo,53
채형준,69,other,kimpo,fukuoka,23
모강민,3,other,incheon,fukuoka,20
승아영,25,tourism,busan,fukuoka,76
오서현,69,tourism,incheon,tokyo,9
채가현,46,other,kimpo,saporo,68
조규현,7,business,jeju,fukuoka,27
권한율,61,tourism,kimpo,saporo,44
라효은,42,other,kimpo,fukuoka,36
신준현,42,tourism,jeju,fukuoka,87
가시완,41,other,jeju,fukuoka,80
안순기,5,other,kimpo,osaka,45
예서영,72,tourism,jeju,tokyo,46
피소영,4,business,busan,osaka,36
반가인,70,business,incheon,saporo,52
제상윤,22,other,incheon,tokyo,76
좌정현,5,other,kimpo,tokyo,5
민준후,76,other,busan,fukuoka,8
노민혁,5,other,kimpo,fukuoka,9
태혜린,68,other,kimpo,fukuoka,21
유이든,43,other,jeju,saporo,5
길정은,29,tourism,kimpo,fukuoka,74
노민석,13,business,kimpo,saporo,51
민동현,45,tourism,busan,tokyo,41
명단비,7,business,jeju,osaka,89
김우준,56,business,kimpo,fukuoka,16
구재혁,20,tourism,incheon,saporo,66
감준혁,15,other,jeju,osaka,10
박시헌,6,other,kimpo,osaka,3
봉유빈,47,tourism,busan,saporo,84
차상민,72,other,kimpo,tokyo,51
인민영,55,tourism,incheon,fukuoka,89
금윤아,31,tourism,incheon,tokyo,57
설태건,26,tourism,jeju,osaka,80
노로아,72,other,busan,fukuoka,70
윤세준,12,tourism,incheon,tokyo,30
이지수,79,other,incheon,osaka,16
민태건,56,other,busan,saporo,90
진상현,37,tourism,kimpo,tokyo,25
표한결,74,other,jeju,saporo,18
마유은,46,tourism,incheon,fukuoka,25
육재이,3,other,busan,tokyo,70
맹시윤,0,tourism,kimpo,tokyo,57
안윤진,38,business,incheon,saporo,58
채지완,73,tourism,incheon,saporo,57
홍온유,31,tourism,incheon,fukuoka,31
간하엘,12,other,incheon,fukuoka,11
범준영,20,business,busan,fukuoka,39
어다혜,64,other,busan,tokyo,19
노대현,20,business,incheon,osaka,53
손세현,10,other,busan,tokyo,81
차정민,13,business,jeju,saporo,67
곽석현,0,tourism,jeju,fukuoka,66
형서우,48,business,kimpo,saporo,87
이하리,50,business,kimpo,fukuoka,23
변수정,34,tourism,incheon,tokyo,62
정용준,69,tourism,kimpo,saporo,66
빈민지,10,tourism,busan,fukuoka,56
진시호,66,business,kimpo,saporo,25
마솔,60,other,jeju,tokyo,6
제주호,72,business,incheon,saporo,39
표유안,13,tourism,jeju,tokyo,51
부예주,40,other,incheon,saporo,2
맹유안,25,other,jeju,saporo,52
임수민,46,tourism,jeju,saporo,82
팽은수,28,other,kimpo,fukuoka,61
형유민,4,other,kimpo,osaka,68
명정현,76,business,jeju,fukuoka,31
호지혁,52,business,jeju,osaka,13
은정현,46,tourism,busan,fukuoka,32
백서린,43,other,jeju,fukuoka,51
도태리,50,tourism,busan,osaka,3
손지혜,14,tourism,kimpo,tokyo,9
두채희,49,business,busan,saporo,89
유하온,78,tourism,incheon,osaka,86
함연아,28,business,kimpo,tokyo,54
문승우,61,other,kimpo,fukuoka,87
차현지,66,tourism,incheon,fukuoka,45
한유빈,27,business,kimpo,fukuoka,55
봉은비,39,tourism,incheon,fukuoka,76
음한결,15,business,incheon,saporo,46
추은별,56,business,jeju,osaka,65
견하린,30,other,kimpo,tokyo,3
홍연재,8,business,incheon,saporo,51
은서인,6,tourism,jeju,tokyo,41
승다은,32,tourism,busan,fukuoka,30
은고은,61,tourism,jeju,fukuoka,68
호하은,68,business,busan,osaka,74
부순기,4,business,incheon,tokyo,10
주태은,64,tourism,kimpo,osaka,25
엄선우,47,tourism,kimpo,osaka,90
현태율,59,business,busan,tokyo,43
육도율,17,business,jeju,fukuoka,73
채성원,63,business,busan,osaka,39
가지안,15,tourism,kimpo,fukuoka,56
남채린,15,tourism,busan,saporo,67
함도아,60,business,busan,fukuoka,19
어주원,76,other,busan,osaka,48
윤도아,41,tourism,jeju,saporo,74
류가을,53,tourism,jeju,saporo,50
공주완,20,tourism,jeju,fukuoka,25
현재원,52,tourism,kimpo,saporo,27
어도아,79,tourism,jeju,osaka,31
추서준,17,tourism,incheon,fukuoka,62
표정빈,57,business,jeju,saporo,78
마다은,58,business,kimpo,fukuoka,39
나유준,77,business,busan,saporo,9
고순기,29,tourism,incheon,saporo,65
방로운,32,business,jeju,osaka,60
류정윤,58,other,kimpo,saporo,3
윤정원,31,tourism,jeju,saporo,40
지효원,28,other,kimpo,osaka,32
범태민,51,business,incheon,saporo,45
방시우,75,other,incheon,saporo,26
호주한,49,other,jeju,fukuoka,73
구민기,43,business,jeju,saporo,18
서서진,27,tourism,kimpo,fukuoka,79
목유림,61,tourism,jeju,osaka,14
임다온,6,business,busan,tokyo,79
반준형,9,tourism,jeju,tokyo,74
백나현,70,tourism,jeju,saporo,53
최예원,73,tourism,jeju,saporo,63
지영우,61,business,busan,saporo,19
라수호,60,tourism,incheon,tokyo,44
심라윤,66,tourism,jeju,tokyo,20
강예인,15,business,busan,osaka,36
복다원,4,tourism,busan,fukuoka,80
오성우,27,tourism,busan,saporo,52
민진혁,57,business,incheon,fukuoka,11
당승호,45,other,jeju,saporo,74
곽승후,37,tourism,kimpo,tokyo,67
태도현,69,other,jeju,saporo,52
태영민,39,tourism,busan,saporo,10
옥유안,43,business,incheon,tokyo,66
양혜원,62,other,jeju,fukuoka,14
시제이,12,tourism,jeju,tokyo,90
어은혜,61,other,jeju,tokyo,71
지영민,10,business,incheon,fukuoka,71
육채연,56,tourism,kimpo,osaka,55
송예나,32,other,busan,saporo,32
온시현,49,other,jeju,saporo,40
천도연,44,other,incheon,osaka,19
상호진,59,business,jeju,tokyo,64
이예린,28,business,busan,osaka,90
형소민,54,tourism,jeju,tokyo,53
복서율,24,other,incheon,osaka,59
명하랑,42,other,incheon,osaka,37
최지오,53,tourism,jeju,saporo,29
편태하,69,tourism,jeju,osaka,23
길효준,51,business,kimpo,saporo,39
양다온,0,business,kimpo,fukuoka,26
신다현,60,other,jeju,fukuoka,56
남윤하,50,business,busan,tokyo,62
홍강민,53,other,jeju,osaka,82
동민석,23,tourism,kimpo,osaka,5
심채민,47,business,kimpo,tokyo,53
형하민,16,other,busan,tokyo,5
음이안,15,other,jeju,tokyo,46
황우빈,51,business,kimpo,saporo,20
상채윤,25,business,kimpo,osaka,23
여건희,76,other,busan,tokyo,22
천효원,55,other,incheon,tokyo,26
용민찬,39,tourism,kimpo,tokyo,25
반현석,58,tourism,jeju,fukuoka,65
현신우,5,tourism,jeju,osaka,45
좌강민,5,business,incheon,fukuoka,89
송다연,73,business,kimpo,fukuoka,24
서효은,20,other,busan,tokyo,48
육주안,32,other,busan,tokyo,69
견하영,60,business,incheon,saporo,80
명하성,35,business,busan,osaka,37
기주혁,59,other,jeju,tokyo,75
심은율,46,business,jeju,fukuoka,42
이준혁,66,other,jeju,osaka,76
옥민서,36,business,incheon,tokyo,80
위한나,17,tourism,incheon,tokyo,61
권상윤,16,tourism,busan,saporo,22
좌준희,12,tourism,kimpo,tokyo,46
송태윤,59,business,incheon,osaka,55
우유하,69,business,jeju,osaka,78
한예은,18,business,kimpo,saporo,4
동성빈,56,other,jeju,tokyo,19
성주아,25,tourism,busan,fukuoka,13
탁윤성,26,other,busan,fukuoka,77
서예지,36,business,kimpo,fukuoka,1
복지원,54,business,incheon,osaka,53
심재희,26,tourism,kimpo,fukuoka,50
유예담,22,business,incheon,fukuoka,47
온시아,7,business,jeju,saporo,12
황태경,1,tourism,busan,fukuoka,6
송건,41,other,kimpo,fukuoka,72
반지아,38,tourism,busan,saporo,48
